date,time,channel_id,habitat_type,visibility_ft,depth_ft,distance_to_bank_ft,distance_to_cover_ft,cover_type,overhead,unembedded_cobble,distance to cobble_ft,velocity_fps,substrate,fish_type,fish_size,fish_number,comments
8/13/2018,NA,Wyndham Control,Riffle,10,0.92,19,0.400000006,Fine Woody Debris,NA,Yes,1.4,0.1,Sand,Rainbow Trout/Steelhead,61-80mm,2,date 8/13/18
8/13/2018,NA,Wyndham Control,Flatwater,10,1.16,1.330000043,0,Fine Woody Debris,NA,Yes,0,0.1,Cobble,Rainbow Trout/Steelhead,61-80mm,3,date 8 13
8/13/2018,NA,Wyndham Control,Flatwater,10,2,5.5,0,Branches - Small Woody Debris,NA,Yes,3.5,0.1,Gravel,Rainbow Trout/Steelhead,61-80mm,15,date 8 13
8/13/2018,NA,Wyndham Control,Flatwater,10,1.8,5.5,1.580000043,Fine Woody Debris,NA,No,0,0.1,Mud/Organic,Rainbow Trout/Steelhead,61-80mm,1,date 8 13
8/13/2018,NA,Wyndham Control,Flatwater,10,1.8,5.5,1.580000043,Fine Woody Debris,NA,No,0,0.1,Mud/Organic,Rainbow Trout/Steelhead,81-100mm,2,date 8 13
8/13/2018,NA,Wyndham Control,Pool,10,2.25,1.299999952,0.079999998,Fine Woody Debris,NA,Yes,0.5,0.2,Sand,Rainbow Trout/Steelhead,41-50mm,2,date 8 13
8/13/2018,NA,Wyndham Control,Flatwater,10,1,0.330000013,0,Undercut Bank,NA,Yes,0,0.2,Cobble,Rainbow Trout/Steelhead,41-50mm,1,date 8 13
8/13/2018,NA,Wyndham Control,Pool,10,2.25,1.299999952,0.079999998,Fine Woody Debris,NA,Yes,0.5,0.2,Sand,Rainbow Trout/Steelhead,51-60mm,1,date 8 13
8/13/2018,NA,Wyndham Control,Pool,10,4.16,9.5,0.25,Aquatic Veg,NA,Yes,0,0.2,Cobble,Rainbow Trout/Steelhead,51-60mm,3,date 8 13
8/13/2018,NA,Wyndham Control,Pool,10,2.25,1.299999952,0.079999998,Fine Woody Debris,NA,Yes,0.5,0.2,Sand,Rainbow Trout/Steelhead,61-80mm,1,date 8 13
8/13/2018,NA,Wyndham Control,Pool,10,2.75,8,4.5,Fine Woody Debris,NA,Yes,0,0.3,Cobble,Rainbow Trout/Steelhead,<41mm,2,date 8 13
8/13/2018,NA,Wyndham Control,Flatwater,10,1,3.329999924,1.159999967,Fine Woody Debris,NA,Yes,0.8,0.3,Gravel,Rainbow Trout/Steelhead,41-50mm,15,date 8 13
8/13/2018,NA,Wyndham Control,Pool,10,1,1.799999952,0,Fine Woody Debris,NA,Yes,0.5,0.3,Sand,Rainbow Trout/Steelhead,51-60mm,1,NA
8/13/2018,NA,Wyndham Control,Flatwater,10,1,3.329999924,1.159999967,Fine Woody Debris,NA,Yes,0.8,0.3,Gravel,Rainbow Trout/Steelhead,61-80mm,2,date 8 13
8/13/2018,NA,Wyndham Control,Flatwater,10,1,3.329999924,1.159999967,Fine Woody Debris,NA,Yes,0.8,0.3,Gravel,Rainbow Trout/Steelhead,81-100mm,3,date 8 13
8/13/2018,NA,Wyndham Control,Flatwater,10,1.08,3.5,0,Fine Woody Debris,NA,Yes,0.75,0.4,Cobble,Rainbow Trout/Steelhead,<41mm,10,date 8 13
8/13/2018,NA,Wyndham Control,Riffle,10,1.5,1,0.300000012,Fine Woody Debris,NA,Yes,0.6,0.4,Sand,Rainbow Trout/Steelhead,41-50mm,12,date 8/13/18
8/13/2018,NA,Wyndham Control,Flatwater,10,1.08,3.5,0,Fine Woody Debris,NA,Yes,0.75,0.4,Cobble,Rainbow Trout/Steelhead,41-50mm,12,date 8 13
8/13/2018,NA,Wyndham Control,Riffle,10,1.5,1,0.300000012,Fine Woody Debris,NA,Yes,0.6,0.4,Sand,Rainbow Trout/Steelhead,51-60mm,8,date 8/13/18
8/13/2018,NA,Wyndham Control,Flatwater,10,1.08,3.5,0,Fine Woody Debris,NA,Yes,0.75,0.4,Cobble,Rainbow Trout/Steelhead,51-60mm,1,date 8 13
8/13/2018,NA,Wyndham Control,Flatwater,10,1.75,5.840000153,0,Cobble,NA,Yes,0,0.4,Cobble,Rainbow Trout/Steelhead,61-80mm,4,date 8 13
8/13/2018,NA,Wyndham Control,Flatwater,10,1.25,3.25,1.5,Fine Woody Debris,NA,Yes,0.25,0.5,Gravel,Rainbow Trout/Steelhead,<41mm,2,date 8 13
8/13/2018,NA,Wyndham Control,Flatwater,10,2,4.5,0,Cobble,NA,Yes,0,0.5,NA,Rainbow Trout/Steelhead,51-60mm,3,date 8 13
8/13/2018,NA,Wyndham Control,Flatwater,10,2,4.5,0,Cobble,NA,Yes,0,0.5,Cobble,Rainbow Trout/Steelhead,61-80mm,5,date 8 13
8/13/2018,NA,Wyndham Control,Pool,10,0.8,7.5,0,Cobble,NA,Yes,0,0.8,Cobble,Rainbow Trout/Steelhead,51-60mm,1,NA
8/13/2018,NA,Wyndham Control,Pool,10,2.8,17,0,Cobble,NA,Yes,0,0.8,Cobble,Fall Run Chinook,81-100mm,5,date 8 13
8/13/2018,NA,Wyndham Control,Riffle,10,2.25,34,0,Cobble,NA,Yes,0,1.4,Cobble,Rainbow Trout/Steelhead,101-120mm,2,date 8/13/18
8/13/2018,NA,Wyndham Control,Pool,10,2,11.42000008,10,Fine Woody Debris,NA,Yes,0,1.5,Cobble,Rainbow Trout/Steelhead,101-120mm,3,date 8 13
8/13/2018,NA,Wyndham Control,Pool,10,2.75,16,0,Cobble,NA,Yes,0,1.6,Cobble,Rainbow Trout/Steelhead,101-120mm,3,date 8 13
8/13/2018,NA,Wyndham Control,Pool,10,2.75,16,0,Cobble,NA,Yes,0,1.6,Cobble,Rainbow Trout/Steelhead,121-140mm,1,date 8 13
8/13/2018,NA,Wyndham Control,Pool,10,2.75,16,0,Cobble,NA,Yes,0,1.6,Cobble,Rainbow Trout/Steelhead,81-100mm,1,date 8 13
8/13/2018,NA,Wyndham Control,Pool,10,3.25,21,0,Cobble,NA,Yes,0,1.9,Cobble,Fall Run Chinook,101-120mm,1,date 8 13
8/13/2018,NA,Wyndham Control,Pool,10,3.25,21,0,Cobble,NA,Yes,0,1.9,Cobble,Fall Run Chinook,81-100mm,2,date 8 13
8/13/2018,NA,Wyndham Control,Pool,10,3,19.5,0,Cobble,NA,Yes,0,2.1,Cobble,Rainbow Trout/Steelhead,121-140mm,2,date 8 13
8/13/2018,NA,Wyndham Control,Pool,10,3,18.65999985,0,Cobble,NA,Yes,0,2.3,Cobble,Fall Run Chinook,101-120mm,1,date 8 13
8/22/2018,NA,Wyndham Control,Pool,10,1,0.660000026,0,Fine Woody Debris,NA,Yes,0,0.01,Cobble,Rainbow Trout/Steelhead,51-60mm,7,8/22/2018
8/22/2018,NA,Wyndham Control,Pool,10,1.16,1.25,0.5,Aquatic Veg,NA,Yes,0,0.03,Cobble,Rainbow Trout/Steelhead,41-50mm,9,8/22/2018
8/22/2018,NA,Wyndham Control,Pool,10,0.58,0.330000013,0,Fine Woody Debris,NA,Yes,0.25,0.04,Gravel,Rainbow Trout/Steelhead,51-60mm,1,8/22/2018
8/22/2018,NA,Wyndham Control,Pool,10,0.88,1.5,0.5,Fine Woody Debris,NA,Yes,0.25,0.06,Gravel,Rainbow Trout/Steelhead,<41mm,1,8/22/2018
8/22/2018,NA,Wyndham Control,Pool,10,0.88,0.660000026,0.25,Fine Woody Debris,NA,Yes,0,0.06,Cobble,Rainbow Trout/Steelhead,<41mm,3,8/22/2018
8/22/2018,NA,Wyndham Control,Pool,10,0.88,0.660000026,0.25,Fine Woody Debris,NA,Yes,0,0.06,Cobble,Rainbow Trout/Steelhead,51-60mm,3,8/22/2018
8/22/2018,NA,Wyndham Control,Pool,10,3,7,0,Fine Woody Debris,NA,Yes,2.08,0.08,Mud/Organic,Rainbow Trout/Steelhead,51-60mm,2,8/22/2018
8/22/2018,NA,Wyndham Control,Pool,10,3.16,9,0,Fine Woody Debris,NA,No,0,0.09,Cobble,Rainbow Trout/Steelhead,<41mm,3,8/22/2018
8/22/2018,NA,Wyndham Control,Pool,10,3.16,9,0,Fine Woody Debris,NA,No,0,0.09,Cobble,Rainbow Trout/Steelhead,41-50mm,1,8/22/2018
8/22/2018,NA,Wyndham Control,Pool,10,3.16,9,0,Fine Woody Debris,NA,No,0,0.09,Cobble,Rainbow Trout/Steelhead,61-80mm,2,8/22/2018
8/22/2018,NA,Wyndham Control,Pool,10,1,1.5,0.75,Fine Woody Debris,NA,Yes,0.25,0.1,Sand,Rainbow Trout/Steelhead,41-50mm,4,date 8 13
8/22/2018,NA,Wyndham Control,Pool,10,1.92,1,0,Overhead cover,NA,Yes,0,0.1,Gravel,Rainbow Trout/Steelhead,41-50mm,5,d
8/22/2018,NA,Wyndham Control,Pool,10,0.75,2.160000086,0.5,Fine Woody Debris,NA,Yes,0.08,0.16,Cobble,Rainbow Trout/Steelhead,<41mm,1,8/22/2018
8/22/2018,NA,Wyndham Control,Pool,10,0.75,2.160000086,0.5,Fine Woody Debris,NA,Yes,0.08,0.16,Cobble,Rainbow Trout/Steelhead,51-60mm,1,8/22/2018
11/19/2018,11:53:38am,Wyndham Control,Riffle,10,0.58,0,0,Cobble,NA,Yes,0,1.1,Cobble,Rainbow Trout/Steelhead,81-100mm,22,NA
11/19/2018,11:29:49am,Wyndham Control,Pool,10,1.66,2.329999924,2.329999924,Undercut Bank,NA,Yes,0,3.6,Cobble,Rainbow Trout/Steelhead,121-140mm,1,NA
1/8/2019,10:31:31am,Wyndham Control,Riffle,0,0.5,1.200000048,0,Cobble,NA,Yes,0,0,Cobble,Fall Run Chinook,41-50mm,30,NA
1/8/2019,10:55:04am,Wyndham Control,Riffle,0,1,5.5,0,Fine Woody Debris,NA,Yes,1,0,Cobble,Fall Run Chinook,41-50mm,150,NA
1/8/2019,11:12:57am,Wyndham Control,Pool,0,1,0.800000012,1.399999976,Fine Woody Debris,NA,Yes,0,0,Cobble,Fall Run Chinook,41-50mm,40,NA
1/8/2019,11:16:40am,Wyndham Control,Pool,0,1.1,1.799999952,0.600000024,Fine Woody Debris,NA,Yes,0.7,0,Cobble,Fall Run Chinook,41-50mm,20,NA
1/8/2019,11:19:44am,Wyndham Control,Pool,0,1,2.200000048,0.200000003,Fine Woody Debris,NA,Yes,0,0,Cobble,Fall Run Chinook,41-50mm,45,NA
1/8/2019,11:24:44am,Wyndham Control,Pool,0,0.4,1.200000048,0.699999988,Fine Woody Debris,NA,Yes,0,0,Gravel,Fall Run Chinook,41-50mm,8,NA
1/8/2019,11:26:48am,Wyndham Control,Pool,0,1.3,1.200000048,0.400000006,Fine Woody Debris,NA,Yes,0,0,Cobble,Fall Run Chinook,41-50mm,30,NA
1/8/2019,10:48:42am,Wyndham Control,Riffle,0,1.1,13.5,7,Fine Woody Debris,NA,Yes,0.3,0.1,Cobble,Fall Run Chinook,41-50mm,1,NA
1/8/2019,11:07:43am,Wyndham Control,Pool,0,0.4,0.899999976,0.5,Fine Woody Debris,NA,Yes,2,0.3,Gravel,Fall Run Chinook,<41mm,1,NA
1/8/2019,10:53:03am,Wyndham Control,Riffle,0,0.7,2.599999905,0,Fine Woody Debris,NA,Yes,0.2,0.3,Gravel,Fall Run Chinook,41-50mm,30,NA
1/8/2019,11:11:01am,Wyndham Control,Pool,0,0.4,0.899999976,0.5,Fine Woody Debris,NA,Yes,2,0.3,Gravel,Fall Run Chinook,41-50mm,8,NA
1/8/2019,11:21:16am,Wyndham Control,Pool,0,0.5,1.799999952,0.699999988,Fine Woody Debris,NA,Yes,0.1,0.3,Gravel,Fall Run Chinook,41-50mm,20,NA
1/8/2019,11:23:03am,Wyndham Control,Pool,0,0.3,0.300000012,0,Fine Woody Debris,NA,Yes,0.4,0.3,Cobble,Fall Run Chinook,41-50mm,10,NA
1/8/2019,11:29:20am,Wyndham Control,Pool,0,3.3,24,0,Cobble,NA,Yes,0,0.3,Cobble,Fall Run Chinook,41-50mm,1,NA
1/8/2019,10:41:17am,Wyndham Control,Riffle,0,0.7,5.900000095,0,Cobble,NA,Yes,0,0.6,Gravel,Fall Run Chinook,41-50mm,10,NA
7/29/2019,04:35:18am,Wyndham Control,Riffle,10,0.4,2.8,0.3,Aquatic Veg,Yes,Yes,0.3,0.2,Cobble,Rainbow Trout/Steelhead,41-50mm,5,overhead
7/29/2019,04:41:26am,Wyndham Control,Riffle,10,2.2,37.6,0,Cobble,No,Yes,0,2.4,Cobble,Rainbow Trout/Steelhead,161-180mm,1,no overhead
7/29/2019,04:48:06am,Wyndham Control,Riffle,10,0.45,3,0,Aquatic Veg,No,Yes,0.3,0.2,Gravel,Rainbow Trout/Steelhead,41-50mm,1,no overhead
7/29/2019,04:51:23am,Wyndham Control,Riffle,10,0.6,4.2,0,Fine Woody Debris,Yes,Yes,0.2,0.5,Gravel,Rainbow Trout/Steelhead,41-50mm,7,overhead
7/29/2019,04:55:05am,Wyndham Control,Riffle,10,1.1,2,0,Fine Woody Debris,Yes,Yes,1.8,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,11,overhead
7/29/2019,04:58:28am,Wyndham Control,Riffle,10,1.1,2,0,Fine Woody Debris,Yes,Yes,1.8,0,Mud/Organic,Rainbow Trout/Steelhead,51-60mm,11,overhead
7/29/2019,05:00:07am,Wyndham Control,Riffle,10,0.7,2.6,0.2,Aquatic Veg,No,Yes,2.6,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,1,no overhead
7/29/2019,05:03:04am,Wyndham Control,Riffle,10,0.9,4.3,0,Aquatic Veg,Yes,Yes,0.5,0,Gravel,Rainbow Trout/Steelhead,<41mm,7,overhead
7/29/2019,05:05:43am,Wyndham Control,Riffle,10,1,2.4,0,Aquatic Veg,No,Yes,1.2,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,9,no overhead
7/29/2019,05:09:01am,Wyndham Control,Riffle,10,0.95,3,1,Aquatic Veg,Yes,Yes,0.8,0.1,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,10,overhead
7/29/2019,05:14:02am,Wyndham Control,Riffle,10,0.6,2.8,0,Fine Woody Debris,Yes,Yes,1.8,0.2,Sand,Rainbow Trout/Steelhead,<41mm,63,overhead
7/29/2019,05:17:05am,Wyndham Control,Riffle,10,0.6,2.8,0,Fine Woody Debris,Yes,Yes,1.8,0.2,Sand,Rainbow Trout/Steelhead,51-60mm,8,overhead
7/29/2019,05:18:42am,Wyndham Control,Riffle,10,0.6,1.7,0,Fine Woody Debris,No,Yes,0.8,0,Sand,Rainbow Trout/Steelhead,<41mm,7,no overhead
7/29/2019,05:23:05am,Wyndham Control,Riffle,10,0.7,1.2,0,Fine Woody Debris,Yes,Yes,1.3,0.3,Mud/Organic,Rainbow Trout/Steelhead,<41mm,12,overhead
7/29/2019,05:26:27am,Wyndham Control,Riffle,10,0.4,3.1,0,Aquatic Veg,Yes,Yes,2,0.1,Sand,Rainbow Trout/Steelhead,41-50mm,3,overhead
7/29/2019,05:32:19am,Wyndham Control,Riffle,10,0.4,2.8,0,Aquatic Veg,Yes,Yes,2,0.1,Sand,Rainbow Trout/Steelhead,81-100mm,2,overhead
7/29/2019,06:54:38am,Wyndham Control,Riffle,10,0.9,2.4,0.1,Aquatic Veg,No,Yes,0.8,0.4,Gravel,Rainbow Trout/Steelhead,41-50mm,1,no overhead
7/29/2019,06:58:06am,Wyndham Control,Flatwater,10,0.8,1.8,0.5,Aquatic Veg,No,Yes,0.2,0.2,Sand,Rainbow Trout/Steelhead,41-50mm,2,no overhead
7/29/2019,07:00:35am,Wyndham Control,Flatwater,10,0.7,2,0,Aquatic Veg,No,Yes,1.3,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,20,no overhead
7/29/2019,07:03:46am,Wyndham Control,Flatwater,10,0.9,3.4,0,Fine Woody Debris,Yes,Yes,2,0.1,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,3,overhead
7/29/2019,07:07:24am,Wyndham Control,Flatwater,10,0.9,3.4,0,Fine Woody Debris,Yes,Yes,2,0.1,Mud/Organic,Rainbow Trout/Steelhead,51-60mm,1,overhead
7/29/2019,07:08:53am,Wyndham Control,Flatwater,10,0.95,5,1,Fine Woody Debris,Yes,Yes,2.8,0,Mud/Organic,Rainbow Trout/Steelhead,51-60mm,5,overhead
7/29/2019,07:12:01am,Wyndham Control,Flatwater,10,0.95,5,1,Fine Woody Debris,Yes,Yes,2.8,0,Mud/Organic,Rainbow Trout/Steelhead,<41mm,1,overhead
7/29/2019,07:13:42am,Wyndham Control,Flatwater,10,0.95,5,1,Fine Woody Debris,Yes,Yes,2.8,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,11,overhead
7/29/2019,07:15:21am,Wyndham Control,Flatwater,10,0.7,3.3,0,Fine Woody Debris,Yes,Yes,2.5,0.1,Mud/Organic,Rainbow Trout/Steelhead,<41mm,1,overhead
7/29/2019,07:18:39am,Wyndham Control,Flatwater,10,0.7,3.3,0,Fine Woody Debris,Yes,Yes,2.5,0.1,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,14,overhead
7/29/2019,07:20:24am,Wyndham Control,Flatwater,10,1,8.7,2,Fine Woody Debris,No,Yes,3.4,0,Mud/Organic,Rainbow Trout/Steelhead,<41mm,2,no overhead
7/29/2019,07:24:14am,Wyndham Control,Flatwater,10,1,8.7,2,Fine Woody Debris,No,Yes,3.4,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,7,no overhead
7/29/2019,07:25:59am,Wyndham Control,Flatwater,10,0.9,7,0.3,Fine Woody Debris,No,Yes,3.2,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,3,no overhead
7/29/2019,07:29:48am,Wyndham Control,Flatwater,10,1,8.4,1,Fine Woody Debris,No,Yes,3.5,0.1,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,11,no overhead
7/29/2019,07:31:50am,Wyndham Control,Flatwater,10,0.8,6.3,0,Fine Woody Debris,No,Yes,4,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,8,no overhead
7/29/2019,07:34:03am,Wyndham Control,Flatwater,10,1.1,7.6,0,Fine Woody Debris,Yes,Yes,2,0.1,Mud/Organic,Rainbow Trout/Steelhead,61-80mm,1,overhead
7/29/2019,07:37:06am,Wyndham Control,Flatwater,10,1.1,7.6,0,Fine Woody Debris,Yes,Yes,2,0.1,Mud/Organic,Rainbow Trout/Steelhead,51-60mm,5,overhead
7/29/2019,07:38:37am,Wyndham Control,Flatwater,10,1.1,7.6,0,Fine Woody Debris,Yes,Yes,2,0.1,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,20,overhead
7/29/2019,07:40:45am,Wyndham Control,Flatwater,10,0.85,8.5,0,Fine Woody Debris,Yes,Yes,1.2,0.1,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,15,overhead
7/29/2019,07:43:23am,Wyndham Control,Flatwater,10,1,5.2,0,Aquatic Veg,Yes,Yes,2.8,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,4,overhead
7/29/2019,07:47:40am,Wyndham Control,Flatwater,10,1,6,0.3,Aquatic Veg,Yes,Yes,2.4,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,3,overhead
7/29/2019,07:50:04am,Wyndham Control,Flatwater,10,0.8,5.9,0,Aquatic Veg,Yes,Yes,2.7,0,Mud/Organic,Rainbow Trout/Steelhead,<41mm,7,overhead
7/29/2019,07:54:40am,Wyndham Control,Flatwater,10,0.8,8.4,1.5,Aquatic Veg,No,Yes,0,0.1,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,40,no overhead
7/29/2019,07:57:25am,Wyndham Control,Flatwater,10,0.8,8.4,1.5,Aquatic Veg,No,Yes,0,0.1,Mud/Organic,Rainbow Trout/Steelhead,51-60mm,5,no overhead
7/30/2019,03:22:23am,Wyndham Control,Flatwater,10,1,10.2,1.7,Branches - Small Woody Debris,Yes,Yes,0,0.4,Cobble,Rainbow Trout/Steelhead,41-50mm,7,overhead
7/30/2019,03:27:15am,Wyndham Control,Flatwater,10,0.9,7.1,0,Fine Woody Debris,Yes,Yes,0,0.3,Cobble,Rainbow Trout/Steelhead,51-60mm,2,overhead
7/30/2019,03:30:22am,Wyndham Control,Flatwater,10,0.9,7.1,0,Fine Woody Debris,Yes,Yes,0,0.3,Cobble,Rainbow Trout/Steelhead,61-80mm,3,overhead
7/30/2019,03:32:19am,Wyndham Control,Flatwater,10,0.9,3.3,0,Fine Woody Debris,Yes,Yes,1,0.3,Mud/Organic,Rainbow Trout/Steelhead,51-60mm,3,overhead
7/30/2019,03:36:07am,Wyndham Control,Flatwater,10,1,5.4,0,Cobble,No,Yes,0,0.8,Cobble,Rainbow Trout/Steelhead,41-50mm,4,no overhead
7/30/2019,03:39:11am,Wyndham Control,Flatwater,10,1,5.4,0,Cobble,No,Yes,0,0.8,Cobble,Rainbow Trout/Steelhead,<41mm,1,no overhead
7/30/2019,03:41:03am,Wyndham Control,Flatwater,10,0.5,3.5,0,Aquatic Veg,No,Yes,3,0.1,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,5,no overhead
7/30/2019,03:45:09am,Wyndham Control,Flatwater,10,0.6,5,0.3,Fine Woody Debris,NA,Yes,0,0.4,Cobble,Rainbow Trout/Steelhead,51-60mm,3,NA
7/30/2019,03:50:14am,Wyndham Control,Flatwater,10,1.05,7.2,0.2,Fine Woody Debris,No,Yes,0,0.4,Cobble,Rainbow Trout/Steelhead,41-50mm,5,no overhead
7/30/2019,03:53:48am,Wyndham Control,Flatwater,10,1.05,7.2,0.2,Fine Woody Debris,No,Yes,0,0.4,Cobble,Rainbow Trout/Steelhead,<41mm,1,no overhead
7/30/2019,03:55:19am,Wyndham Control,Flatwater,10,0.9,7.4,0,Fine Woody Debris,Yes,Yes,0.1,0.1,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,10,overhead
7/30/2019,03:58:28am,Wyndham Control,Flatwater,10,0.9,7.4,0,Fine Woody Debris,Yes,Yes,0.1,0.1,Mud/Organic,Rainbow Trout/Steelhead,51-60mm,13,overhead
7/30/2019,04:00:40am,Wyndham Control,Flatwater,10,1.1,10.8,0.9,Fine Woody Debris,Yes,Yes,0.1,0.3,Gravel,Rainbow Trout/Steelhead,51-60mm,2,overhead
7/30/2019,04:04:58am,Wyndham Control,Flatwater,10,1,9,0,Fine Woody Debris,Yes,Yes,0,0,Cobble,Rainbow Trout/Steelhead,41-50mm,8,overhead
7/30/2019,04:13:27am,Wyndham Control,Flatwater,10,1.3,5.3,0.3,Fine Woody Debris,Yes,Yes,0.5,0.5,Gravel,Rainbow Trout/Steelhead,41-50mm,8,overhead
7/30/2019,04:18:11am,Wyndham Control,Flatwater,10,1.3,5.3,0.3,Fine Woody Debris,Yes,Yes,0.5,0.5,Gravel,Rainbow Trout/Steelhead,51-60mm,5,overhead
7/30/2019,04:20:05am,Wyndham Control,Flatwater,10,1.3,5.3,0.3,Fine Woody Debris,Yes,Yes,0.5,0.5,Gravel,Rainbow Trout/Steelhead,61-80mm,5,overhead
7/30/2019,04:22:04am,Wyndham Control,Flatwater,10,1.3,3.5,0,Fine Woody Debris,Yes,Yes,0.1,0.3,Mud/Organic,Fall Run Chinook,81-100mm,1,overhead
7/30/2019,04:25:12am,Wyndham Control,Flatwater,10,1.3,4.9,0.4,Branches - Small Woody Debris,Yes,Yes,0.1,0.3,Gravel,Rainbow Trout/Steelhead,41-50mm,5,overhead
7/30/2019,04:28:22am,Wyndham Control,Flatwater,10,1.3,4.9,0.4,Branches - Small Woody Debris,Yes,Yes,0.1,0.3,Gravel,Rainbow Trout/Steelhead,51-60mm,10,overhead
7/30/2019,04:29:59am,Wyndham Control,Flatwater,10,1.3,4.9,0.4,Branches - Small Woody Debris,Yes,Yes,0.1,0.3,Gravel,Rainbow Trout/Steelhead,61-80mm,8,overhead
7/30/2019,04:31:34am,Wyndham Control,Flatwater,10,1.3,4.3,0.3,Fine Woody Debris,Yes,Yes,0.2,0.3,Cobble,Rainbow Trout/Steelhead,41-50mm,5,overhead
7/30/2019,04:34:23am,Wyndham Control,Flatwater,10,1.3,4,0.1,Fine Woody Debris,Yes,Yes,0.2,0.4,Gravel,Rainbow Trout/Steelhead,41-50mm,1,overhead
7/30/2019,04:37:36am,Wyndham Control,Flatwater,10,1.3,3.2,0.2,Branches - Small Woody Debris,Yes,Yes,1.2,0.2,Sand,Rainbow Trout/Steelhead,41-50mm,6,overhead
7/30/2019,04:41:53am,Wyndham Control,Flatwater,10,1.3,3.2,0.2,Branches - Small Woody Debris,Yes,Yes,1.2,0.2,Sand,Rainbow Trout/Steelhead,51-60mm,8,overhead
7/30/2019,06:04:10am,Wyndham Control,Flatwater,10,1.2,9.6,0.3,Fine Woody Debris,No,Yes,0.1,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,3,no overhead
7/30/2019,06:11:54am,Wyndham Control,Flatwater,10,1.45,10.3,0,Fine Woody Debris,Yes,Yes,0,0,Cobble,Rainbow Trout/Steelhead,41-50mm,4,overhead
7/30/2019,06:14:35am,Wyndham Control,Flatwater,10,1.45,10.3,0,Fine Woody Debris,Yes,Yes,0,0,Cobble,Rainbow Trout/Steelhead,51-60mm,5,overhead
7/30/2019,06:16:44am,Wyndham Control,Flatwater,10,1,7,0.7,Aquatic Veg,No,Yes,0,0,Cobble,Rainbow Trout/Steelhead,41-50mm,2,no overhead
7/30/2019,06:20:31am,Wyndham Control,Pool,10,0.4,1,0,Aquatic Veg,Yes,Yes,0.5,0,Gravel,Rainbow Trout/Steelhead,41-50mm,6,overhead
7/30/2019,06:24:39am,Wyndham Control,Pool,10,1.1,0.8,0,Undercut Bank,Yes,Yes,0,0,Sand,Rainbow Trout/Steelhead,<41mm,10,overhead
7/30/2019,06:27:59am,Wyndham Control,Pool,10,1.1,0.8,0,Undercut Bank,Yes,Yes,0,0,Gravel,Rainbow Trout/Steelhead,41-50mm,8,overhead
7/30/2019,06:30:04am,Wyndham Control,Pool,10,1,0.9,0.6,Aquatic Veg,Yes,Yes,0.3,0,Sand,Rainbow Trout/Steelhead,<41mm,5,overhead
7/30/2019,06:32:41am,Wyndham Control,Pool,10,0.6,1.3,0,Branches - Small Woody Debris,Yes,Yes,0,0,Cobble,Rainbow Trout/Steelhead,<41mm,10,overhead
7/30/2019,06:35:29am,Wyndham Control,Pool,10,0.6,1.3,0,Branches - Small Woody Debris,Yes,Yes,0,0,Cobble,Rainbow Trout/Steelhead,41-50mm,3,overhead
7/30/2019,06:36:45am,Wyndham Control,Pool,10,0.6,1.3,0,Branches - Small Woody Debris,Yes,Yes,0,0,Cobble,Rainbow Trout/Steelhead,51-60mm,1,overhead
7/30/2019,06:41:43am,Wyndham Control,Pool,10,1.2,1.4,0.7,Undercut Bank,Yes,Yes,0,0.2,Cobble,Rainbow Trout/Steelhead,41-50mm,3,overhead
7/30/2019,06:52:21am,Wyndham Control,Pool,10,0.9,0.7,0.3,Aquatic Veg,Yes,Yes,0,0,Sand,Rainbow Trout/Steelhead,61-80mm,4,overhead
7/30/2019,06:55:13am,Wyndham Control,Pool,10,1.6,5,0,Fine Woody Debris,Yes,Yes,1,0,Mud/Organic,Rainbow Trout/Steelhead,<41mm,18,overhead
7/30/2019,06:58:23am,Wyndham Control,Pool,10,1.2,4.9,0,Branches - Small Woody Debris,Yes,Yes,7.4,0,Mud/Organic,Rainbow Trout/Steelhead,<41mm,5,overhead
7/30/2019,07:01:57am,Wyndham Control,Pool,10,2,7.1,0.5,Branches - Small Woody Debris,Yes,No,0,0.1,Mud/Organic,Rainbow Trout/Steelhead,61-80mm,4,overhead
