location_type,habitat_type,fish_type,fork_length_mm,weight_g,condition_factor,date,side_channel,control_impact,channel_status
Side Channel,Flatwater,FR,37,NA,NA,2/25/2020,Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,38,NA,NA,2/25/2020,Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,38,NA,NA,2/25/2020,Cypress,Impact,Post-restoration side channel
Side Channel,Riffle,FR,38,NA,NA,2/25/2020,Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,39,NA,NA,2/25/2020,Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,39,NA,NA,2/25/2020,Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,40,0.59,0.921875,2/25/2020,Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,40,0.61,0.953125,2/25/2020,Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,41,0.65,0.943108777,2/25/2020,Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,42,0.66,0.890832523,2/25/2020,Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,42,0.71,0.958319836,2/25/2020,Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,42,0.74,0.998812223,2/25/2020,Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,43,0.58,0.729495516,2/25/2020,Cypress,Impact,Post-restoration side channel
Mainstem,Mid Mainstem,FR,36,NA,NA,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,36,NA,NA,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,37,NA,NA,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,NA,NA,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,0.51,0.796875,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,0.65,1.015625,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,42,0.62,0.836842674,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Down Mainstem,FR,42,0.65,0.877335061,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,42,0.68,0.917827448,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,43,0.69,0.867848114,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,43,0.7,0.880425623,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,44,0.73,0.856968445,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,45,0.71,0.77914952,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,45,0.82,0.899862826,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,45,0.88,0.965706447,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,45,0.89,0.976680384,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,48,0.97,0.877097801,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,48,1.07,0.967520255,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,50,1.05,0.84,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,50,1.08,0.864,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,51,1.14,0.859397969,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,FR,53,1.45,0.973958368,3/4/2020,Reading Island,Impact,Mainstem
Mainstem,Mid Mainstem,SR,62,2.11,0.885334497,3/4/2020,Reading Island,Impact,Mainstem
Side Channel,Riffle,FR,42,0.52,0.701868049,3/4/2020,Reading Island,Impact,Post-restoration side channel
Side Channel,Pool,FR,44,0.68,0.798271976,3/4/2020,Reading Island,Impact,Post-restoration side channel
Side Channel,Pool,FR,46,0.89,0.914358511,3/4/2020,Reading Island,Impact,Post-restoration side channel
Mainstem,Mid Mainstem,FR,32,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,32,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,33,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,33,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,33,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,34,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,35,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,36,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,36,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,37,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Up Mainstem,FR,37,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,38,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,38,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,38,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,38,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Up Mainstem,FR,38,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,39,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,39,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,0.35,0.546875,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,0.45,0.703125,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,0.61,0.953125,3/11/2020,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,40,0.62,0.96875,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,0.66,1.03125,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,0.74,1.15625,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,0.83,1.296875,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,0.84,1.3125,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,0.88,1.375,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,NA,NA,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,41,0.54,0.783505753,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,41,0.58,0.841543216,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,41,0.7,1.015655606,3/11/2020,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,41,0.71,1.030164971,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,41,0.79,1.146239898,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,41,0.83,1.204277361,3/11/2020,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,41,0.87,1.262314824,3/11/2020,ARP,Impact,Mainstem
Mainstem,Up Mainstem,FR,42,0.67,0.904329986,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,42,0.72,0.971817298,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,42,0.74,0.998812223,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,42,0.84,1.133786848,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,42,1.25,1.68718281,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,43,0.73,0.91815815,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,43,0.86,1.081665765,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,44,1.06,1.244365139,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,44,1.15,1.350018783,3/11/2020,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,45,0.81,0.888888889,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,45,0.84,0.9218107,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,45,0.86,0.943758573,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,45,1.04,1.141289438,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,45,1.08,1.185185185,3/11/2020,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,45,1.11,1.218106996,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,45,1.12,1.229080933,3/11/2020,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,45,1.16,1.27297668,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,45,1.23,1.349794239,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,47,1,0.963177716,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,47,1.06,1.020968379,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,48,0.99,0.895182292,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,49,0.87,0.739487798,3/11/2020,ARP,Impact,Mainstem
Mainstem,Up Mainstem,FR,49,0.95,0.807486676,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,49,1.21,1.02848303,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,50,0.45,0.36,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,50,0.98,0.784,3/11/2020,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,50,1.07,0.856,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,50,1.27,1.016,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,50,1.29,1.032,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,50,1.32,1.056,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,50,1.33,1.064,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,50,1.57,1.256,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,52,1.53,1.088131543,3/11/2020,ARP,Impact,Mainstem
Mainstem,Up Mainstem,FR,54,1.57,0.997053295,3/11/2020,ARP,Impact,Mainstem
Mainstem,Down Mainstem,FR,55,1.64,0.985725019,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,55,1.73,1.039819684,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,55,1.83,1.099924869,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,55,1.95,1.172051089,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,58,1.94,0.994300709,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,62,2.5,1.048974523,3/11/2020,ARP,Impact,Mainstem
Mainstem,Mid Mainstem,FR,64,2.54,0.968933105,3/11/2020,ARP,Impact,Mainstem
Side Channel,Flatwater,FR,34,NA,NA,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Pool,FR,35,NA,NA,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Riffle,FR,36,NA,NA,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Pool,FR,37,NA,NA,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Pool,FR,38,NA,NA,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Pool,FR,38,NA,NA,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,38,NA,NA,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,38,NA,NA,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,39,NA,NA,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,39,NA,NA,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,39,NA,NA,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,39,NA,NA,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,39,NA,NA,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,39,NA,NA,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,40,0.84,1.3125,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,40,0.91,1.421875,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,40,1.56,2.4375,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,41,0.58,0.841543216,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,41,0.65,0.943108777,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Riffle,FR,41,0.67,0.972127508,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,43,0.61,0.767228043,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Pool,FR,43,0.7,0.880425623,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,43,0.8,1.006200712,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,43,1.14,1.433836014,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,45,0.82,0.899862826,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Pool,FR,45,1.15,1.262002743,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,45,1.22,1.338820302,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Pool,FR,46,1.03,1.058190187,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,46,1.39,1.428043067,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Pool,FR,47,0.91,0.876491721,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,48,1.26,1.139322917,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,48,1.35,1.220703125,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,48,1.68,1.519097222,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Pool,FR,49,1.05,0.892485274,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,49,1.41,1.198480225,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,50,1.31,1.048,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,50,1.32,1.056,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,50,1.49,1.192,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,51,1.39,1.047862436,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,52,1.56,1.109467456,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Pool,FR,52,1.62,1.152139281,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,52,1.74,1.237482931,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,53,1.6,1.074712682,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Pool,FR,54,1.5,0.952598689,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,54,1.57,0.997053295,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,54,1.79,1.136767769,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,55,2.75,1.652892562,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,56,2.04,1.161625364,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,56,2.31,1.315369898,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,57,1.84,0.993558072,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,57,2.35,1.26894645,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,58,2.15,1.101931198,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,58,2.2,1.127557505,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,58,2.43,1.245438517,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,61,2.25,0.991272397,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,61,2.69,1.185121222,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,63,3.04,1.215771435,3/11/2020,ARP,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,28,NA,NA,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,32,NA,NA,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,34,NA,NA,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,34,NA,NA,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Riffle,FR,35,NA,NA,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,39,NA,NA,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,39,NA,NA,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,41,0.7,1.015655606,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,42,0.8,1.079796998,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,44,1,1.173929376,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,45,2.1,2.304526749,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,46,0.9,0.924632202,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,47,1.3,1.252131031,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,48,1.1,0.994646991,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,49,0.9,0.764987378,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,49,1.3,1.104981768,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,50,1.3,1.04,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,53,2.1,1.410560395,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,54,2,1.270131586,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,55,1.2,0.721262209,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,55,2,1.202103681,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,55,2.1,1.262208866,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,SR,66,2.6,0.904360408,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,SR,66,3.4,1.18262515,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Flatwater,SR,70,4,1.166180758,3/11/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,SR,75,4.4,1.042962963,3/11/2020,Bourbon,Control,Control side channel
Mainstem,Mid Mainstem,FR,34,NA,NA,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,35,NA,NA,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,38,NA,NA,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,39,NA,NA,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,39,NA,NA,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,42,0.7,0.944822373,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,43,0.8,1.006200712,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,44,1,1.173929376,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,44,1,1.173929376,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,45,0.9,0.987654321,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Mid Mainstem,FR,45,0.9,0.987654321,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,45,1,1.09739369,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,46,0.8,0.821895291,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,46,1.1,1.130106024,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,47,1,0.963177716,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,47,1.6,1.541084345,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,48,1.1,0.994646991,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,48,1.3,1.175491898,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,49,1,0.849985975,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,50,1.3,1.04,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,51,1.2,0.904629441,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,51,2.2,1.658487309,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,53,1.9,1.27622131,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,56,2.1,1.195790816,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,58,2,1.025052278,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,58,2.5,1.281315347,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,59,2,0.973809396,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,59,2.4,1.168571276,3/11/2020,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,61,3,1.32169653,3/11/2020,Bourbon,Control,Mainstem
Side Channel,Riffle,JT,27,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Riffle,FR,31,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Riffle,FR,33,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Riffle,FR,33,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,34,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,34,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Flatwater,FR,36,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Riffle,FR,36,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,36,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,36,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,36,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,36,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Riffle,FR,37,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,37,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,37,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,37,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,37,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,37,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,37,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,37,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,38,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,38,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,38,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,38,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,38,NA,NA,3/12/2020,Wyndham,Control,Control side channel
Side Channel,Roving-Side channel,FR,38,NA,NA,3/12/2020,Wyndham,Control,Control side channel
