date,site_number,site_name,length_meters,river_mile,treatment,time,water_elevation,weather,water_temp,visibility_feet,visibility_meters,survey_method,video_or_observer,lfr_count,wr_count,sr_count,fr_count,trout_count,adult_predator_fish,other_juvenile_fish,comments,calculated_flow
2020-04-02T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T13:30:00Z,NA,1,49,10,3.047851264858275,Snorkel Downstream,Observer,0,0,50,494,19,0,0,NA,5189
2020-04-13T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T12:15:00Z,NA,1,51,7,2.133495885400792,Snorkel Downstream,Observer,95,21,12,129,27,0,0,NA,4680
2020-05-05T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T13:00:00Z,NA,1,52.6,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,0,0,0,NA,9936
2020-05-27T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T11:40:00Z,NA,1,59,10,3.047851264858275,Snorkel Downstream,Observer,24,0,1,126,2,0,8,"2 tsb, 6 minnows",9447
2020-06-18T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T10:30:00Z,NA,1,53,8,2.4382810118866196,Snorkel Downstream,Observer,0,0,0,0,2,0,0,NA,11818
2020-06-30T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T15:15:00Z,NA,1,52,7,2.133495885400792,Snorkel Downstream,Observer,0,0,0,26,9,0,0,NA,12689
2016-02-03T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T10:15:00Z,NA,2,48,9,2.7430661383724475,Snorkel Downstream,Observer,0,24,0,227,0,0,0,NA,3290
2016-02-05T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T10:30:00Z,NA,1,47,6,1.828710758914965,Snorkel Downstream,Observer,0,9,0,261,0,0,0,NA,3310
2016-02-05T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T11:10:00Z,NA,1,47,6,1.828710758914965,Snorkel Upstream,Observer,0,8,0,356,1,0,0,NA,3200
2016-02-25T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T13:33:00Z,NA,1,51,4,1.2191405059433098,Snorkel Downstream,Observer,0,0,0,27,222,0,500,500 ciprinids,3260
2016-03-02T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T13:35:00Z,NA,1,49,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,58,40,0,271,"40 roach, 230 hard head, 1 sunfish",3260
2016-04-12T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T11:20:00Z,NA,4,56,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,230,55,0,470,"240 PM, 230 HH",5100
2016-04-25T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T12:00:00Z,NA,1,56,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,77,160,0,702,"700 Hardhead, 2 Sac Suckers,",5030
2016-05-03T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T12:35:00Z,NA,2,58,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,125,627,0,1569,"1063 HH, 1 sculpin 503 sac suckers, 2 sunfish,",5530
2016-05-11T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T13:20:00Z,NA,1,59,5,1.5239256324291375,Snorkel Downstream,Observer,48,0,0,240,102,0,0,NA,6530
2016-05-12T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T13:45:00Z,NA,1,59,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,338,0,1012,"410 PM, 320 HH, 4 TSS, 260 SS, 18 TP",6560
2016-06-14T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T10:10:00Z,NA,2,61,10,3.047851264858275,Snorkel Downstream,Observer,1,0,0,68,74,0,1659,"9 TSS, 1600 HH, 50 SS",8790
2016-06-29T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T11:00:00Z,NA,1,60,6,1.828710758914965,Snorkel Downstream,Observer,0,0,0,8,300,0,5525,"4000 HARDHE, 1500 SACSUC, 25 THSPST",9020
2016-07-28T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T12:50:00Z,NA,1,68,10,3.047851264858275,Snorkel Downstream,Observer,11,0,0,0,111,27,3278,"1800 HH, 770 SS, 3 TP, 705 PM 27 AdultPM/HH",10554
2016-08-15T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T11:50:00Z,NA,1,62,8,2.4382810118866196,Snorkel Downstream,Observer,0,0,0,25,65,0,2002,"1000 HH, 1000 SS 2 TSS",10530
2016-08-23T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T12:00:00Z,NA,1,64,10,3.047851264858275,Snorkel Downstream,Observer,10,0,0,0,9,0,994,900 HH 80 SS 14 PM,10513
2016-09-08T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T13:05:00Z,NA,1,64,10,3.047851264858275,Snorkel Downstream,Observer,17,0,0,0,18,0,1069,"730 HH, 192 SS, 132 PM, 15 tule P.",9546
2016-09-15T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T13:50:00Z,NA,1,60,10,3.047851264858275,Snorkel Downstream,Observer,47,0,0,21,20,0,1340,"685 HH, 500 PM, 150 SS, 5 Tule P.",9041
2016-09-27T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T13:20:00Z,NA,1,54,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,10,14,0,856,"545 HH, 264 PM, 32 SS, 10 TSS, 5 Tule P.",7975
2016-10-11T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T12:15:00Z,NA,1,58,10,3.047851264858275,Snorkel Downstream,Observer,0,1,0,20,0,0,137,"100PM, 2 SS, 30 HH, 5 Tule P.",7012
2016-10-27T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T12:45:00Z,NA,4,58,2.5,0.7619628162145687,Snorkel Downstream,Observer,0,0,0,0,1,0,9,"6 PM, 2 TSS, 1 SS",5535
2016-11-17T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T12:25:00Z,NA,1,55,10,3.047851264858275,Snorkel Downstream,Observer,9,1,0,0,1,0,735,"510 HH, 155 PM, 50 SS, 20 Tule P.",5040
2016-11-29T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T12:55:00Z,NA,1,52,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,0,0,360,"340 HH, 20 PM",5035
2016-12-20T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T13:00:00Z,NA,3,48,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,20,0,0,60,60HH,5072
2017-06-19T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T10:40:00Z,NA,2,54,3,0.9143553794574825,Snorkel Downstream,Observer,0,0,0,0,45,0,26,"6 HH, 20 WESMOS",10303
2017-07-25T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T09:45:00Z,1.2,1,61,10,3.047851264858275,Snorkel Downstream,Observer,153,0,0,0,133,0,780,"500 HH, 100 PM, 110 SS, 30 TP, 40 TSS",10666
2017-08-10T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T11:45:00Z,14,1,66,10,3.047851264858275,Snorkel Downstream,Observer,179,0,0,3,67,0,1087,"536 HH, 166 SS, 315 PM, 70 TP",10509
2017-08-24T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T11:35:00Z,NA,1,63,10,3.047851264858275,Snorkel Downstream,Observer,408,0,0,0,39,0,1700,"500HH, 200SS, 300TP, 700PM",10644
2017-09-05T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T10:50:00Z,NA,1,62,10,3.047851264858275,Snorkel Downstream,Observer,185,3,0,0,160,0,908,"618HH, 88SS, 197PM, 5TP",9114
2017-09-19T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T11:00:00Z,NA,1,58,10,3.047851264858275,Snorkel Downstream,Observer,161,1,0,0,40,0,1518,1100 HH 340 SS 28 TSS 50 PM,9042
2017-10-04T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T10:40:00Z,NA,1,51,10,3.047851264858275,Snorkel Downstream,Observer,47,16,0,0,5,0,1283,"80 SS, 1200 HH, 2TSB, 1TP",7924
2017-10-17T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T10:45:00Z,0.92,1,52,10,3.047851264858275,Snorkel Downstream,Observer,1,0,0,0,0,0,524,"250 HH, 270 PM, 1 TP, 1 TSS, 1 SS, 1 Sculpin",8026
2017-11-02T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T12:00:00Z,NA,3,53,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,0,0,332,"282 PM, 50 HH, 1 Adult Trout",8075
2017-11-14T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T10:10:00Z,NA,1,52,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,0,0,105,"30 TSS, 75 HH",5383
2017-11-28T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T11:00:00Z,NA,2,50,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,0,0,125,125 PM,5000
2017-12-15T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T11:30:00Z,NA,3,48,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,0,0,112,"110 HH, 1 sculpin, 1 tss",5030
2017-12-26T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T11:00:00Z,NA,2,45,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,0,0,1,0.54166666666666663,5072
2018-01-11T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T12:30:00Z,NA,4,48,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,0,0,3,0.625,4088
2018-01-22T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T10:35:00Z,NA,3,46,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,0,0,0,NA,4052
2018-02-07T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T10:00:00Z,NA,1,46,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,240,0,0,32,32 PM,4010
2018-02-21T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T12:00:00Z,NA,1,44,10,3.047851264858275,Snorkel Downstream,Observer,0,10,0,252,15,0,52,52 PKM,3246
2018-03-05T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T11:00:00Z,NA,1,47,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,95,0,0,150,150 HH,3255
2018-03-22T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T12:30:00Z,NA,2,48,1.5,0.45717768972874123,Snorkel Downstream,Observer,0,5,0,0,0,0,50,50 hardhead,3201
2018-04-04T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T11:20:00Z,NA,3,54,10,3.047851264858275,Snorkel Downstream,Observer,7,3,0,335,3,0,782,"781 HH, 1 rifscu",3258
2018-04-17T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T11:10:00Z,NA,1,50,10,3.047851264858275,Snorkel Downstream,Observer,3,0,0,290,41,0,380,"300 HH, 30 sacsuc, 50PM",3285
2018-04-30T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T12:50:00Z,NA,1,58,10,3.047851264858275,Snorkel Downstream,Observer,33,1,0,246,20,0,492,"480 HH, 12 TSS",7058
2018-05-15T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T13:36:00Z,NA,1,62,10,3.047851264858275,Snorkel Downstream,Observer,6,0,0,345,53,0,552,550 PM (1 adult) 2 TP,8737
2018-05-29T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T10:09:00Z,NA,1,57,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,217,55,0,696,"555 HH, 2 TSB, 12 TP, 127 SS",9491
2018-06-11T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T12:45:00Z,NA,1,62,10,3.047851264858275,Snorkel Downstream,Observer,45,0,0,340,3,0,600,600 pm,9743
2018-06-27T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T10:15:00Z,NA,1,58,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,51,59,0,771,"320 PM, 1 HH, 50 SS, 400 minnows",12067
2018-07-11T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T11:45:00Z,NA,1,62,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,66,11,0,0,"hundreds of PM, TSS, Suckers, TP",12994
2018-07-24T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T12:28:00Z,NA,1,56,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,46,1,304,"1 adult PM, 300 HH, 4 PM",13044
2018-08-09T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T12:20:00Z,NA,3,66,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,83,128,0,426,"204 HH, 196 PM, 26 TP",11199
2018-08-24T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T09:55:00Z,NA,1,61,10,3.047851264858275,Snorkel Downstream,Observer,6,0,0,56,68,0,421,"330 HH, 51 sacsuc, 40 sacperch",9496
2018-09-04T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T13:44:00Z,NA,1,62,10,3.047851264858275,Snorkel Downstream,Observer,71,0,0,52,39,0,1000,"300 HH, 40 SACSUC, 550 HH, 110 TSS",9005
2018-09-19T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T09:45:00Z,NA,1,62,10,3.047851264858275,Snorkel Downstream,Observer,18,0,0,30,2,0,553,"550 PM, 3 SS",7621
2018-10-03T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T10:45:00Z,NA,2,57,10,3.047851264858275,Snorkel Downstream,Observer,9,0,0,29,43,0,505,"250 Hardhead, 20 Sucker 1 Adult Chinook",7269
2018-10-30T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T13:00:00Z,NA,1,54,6,1.828710758914965,Snorkel Downstream,Observer,0,0,0,0,2,0,106,106 TSS,6004
2018-12-10T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T10:00:00Z,NA,1,53,3,0.9143553794574825,Snorkel Downstream,Observer,0,0,0,0,0,0,0,Did not snorkel,4018
2019-01-29T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T09:50:00Z,NA,2,48,4,1.2191405059433098,Snorkel Downstream,Observer,0,0,0,20,0,0,210,210 HH Visibility only 1-2' at bottom of reach,3249
2019-07-09T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T10:20:00Z,NA,1,64,10,3.047851264858275,Snorkel Downstream,Observer,2,0,0,141,14,0,332,"275 HH, 32 sacsuc, 25sacperch","NA"
2019-08-14T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T10:20:00Z,NA,1,54,10,3.047851264858275,Snorkel Downstream,Observer,12,0,0,87,16,0,600,500HH 100sacsuc,11341
2019-09-17T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T13:04:00Z,NA,1,56,10,3.047851264858275,Snorkel Downstream,Observer,67,0,0,8,18,0,2686,"2000HH,  650sacsuc, 25sacperch, 10TSS, 1rifscu",8500
2019-10-23T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T11:00:00Z,NA,1,55,5,1.5239256324291375,Snorkel Downstream,Observer,0,0,0,0,3,0,425,400HH 25SS,8647
2019-11-12T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T12:40:00Z,NA,3,53,4.5,1.3715330691862238,Snorkel Downstream,Observer,6,22,0,0,0,0,0,"900pkm, 36 TSS, 40SS, 100fathead minnow, 50 tule,",4958
2020-01-06T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T11:30:00Z,NA,2,45,8,2.4382810118866196,Snorkel Downstream,Observer,0,30,0,61,4,0,775,"715 PKM, 50 HH, 10 TSS",5057
2020-01-21T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T10:50:00Z,NA,4,46,6.5,1.9811033221578787,Snorkel Downstream,Observer,0,0,0,3,0,0,548,NA,5222
2020-02-04T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T11:00:00Z,NA,1,46,7,2.133495885400792,Snorkel Downstream,Observer,0,0,58,146,0,0,0,"1mosquito fish,3SS,18TSB,666HH,1bluegill",4513
2020-02-19T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T12:47:00Z,NA,1,49,10,3.047851264858275,Snorkel Downstream,Observer,0,0,87,388,0,0,535,NA,4090
2020-03-03T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T10:20:00Z,NA,1,48,7,2.133495885400792,Snorkel Downstream,Observer,0,0,9,215,0,0,781,"767cyprinidae, 13tsb, 1sacsuc",5505
2020-03-24T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T12:00:00Z,NA,3,49,3,0.9143553794574825,Snorkel Downstream,Observer,0,0,0,37,0,0,250,"246 Cyprinidae, 2 Lamprey, 2 Sac Suckers",4754
2020-04-16T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T08:45:00Z,NA,1,51.6,10,3.047851264858275,Snorkel Downstream,Observer,3,0,1,234,1,0,1037,"1033 HH, 3 TSB, 1 RIFSCU",5842
2020-04-16T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T09:45:00Z,NA,1,51.6,10,3.047851264858275,Snorkel Downstream,Observer,3,0,1,234,1,0,1037,"3 HH, 3 TSB, 1 Sculpin, 1030 HH",5830
2020-05-05T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T10:30:00Z,NA,1,52.2,10,3.047851264858275,Snorkel Downstream,Observer,14,0,3,217,0,0,108,"101-CYP,6-SS, 1-TSS",9983
2020-05-27T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T11:00:00Z,NA,1,61,10,3.047851264858275,Snorkel Downstream,Observer,111,0,6,104,20,0,52,"51 minnows, 1 tsb",9029
2020-06-16T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T12:45:00Z,NA,1,54,7,2.133495885400792,Snorkel Downstream,Observer,14,0,0,21,10,0,516,"400MINNOWS, 78PKM, 35SACSUC, 3TSS",12301
2020-06-30T00:00:00Z,206,Clear Creek,221,289,Control,1899-12-31T14:30:00Z,NA,1,54,5,1.5239256324291375,Snorkel Downstream,Observer,27,0,0,35,5,0,70,"15 TSS, 10 SACSUC, 45 HH",12652
2016-02-22T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T11:30:00Z,NA,1,54,4,1.2191405059433098,Snorkel Downstream,Observer,0,2,0,3,2,0,0,NA,3310
2016-05-11T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T09:20:00Z,NA,1,60,2.5,0.7619628162145687,Snorkel Downstream,Observer,0,0,0,0,0,0,510,"500 SMALL MINNOWS, 10 SS",6560
2016-07-21T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T10:00:00Z,NA,1,56,5,1.5239256324291375,Snorkel Downstream,Observer,7,0,0,0,10,0,200,"100 HH, 100 SS",10517
2017-06-14T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T12:15:00Z,NA,1,56,6,1.828710758914965,Snorkel Downstream,Observer,0,0,0,0,1,0,33,"10 TSS, 1 PM, 22 HH",10031
2017-06-14T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T12:20:00Z,NA,1,56,6,1.828710758914965,Snorkel Downstream,Observer,0,0,0,0,0,0,500,juvie suckers,10031
2017-08-02T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T10:40:00Z,NA,1,53,5,1.5239256324291375,Snorkel Downstream,Observer,0,0,0,0,575,0,0,NA,10666
2017-08-10T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T10:30:00Z,NA,1,54,7.5,2.285888448643706,Snorkel Downstream,Observer,31,0,0,0,257,0,102,"1 adult RT, 32 PM, 70 TSS",10509
2017-08-24T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T10:20:00Z,NA,1,53,5,1.5239256324291375,Snorkel Downstream,Observer,0,0,0,0,182,0,0,NA,10644
2017-09-05T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T12:00:00Z,NA,1,54,6,1.828710758914965,Snorkel Downstream,Observer,0,0,0,0,0,0,42,"30HH, 12SS",9114
2017-09-19T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T12:05:00Z,NA,1,54,5.5,1.6763181956720512,Snorkel Downstream,Observer,0,1,0,0,5,0,6,1 SS 5 HH 1 adult trout,9042
2017-10-04T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T09:25:00Z,NA,1,51,9,2.7430661383724475,Snorkel Downstream,Observer,0,3,0,0,49,0,1,"1 TSB, 2 FR adults",7924
2017-10-17T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T11:45:00Z,NA,1,52,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,7,0,8,0.83333333333333337,8026
2017-11-02T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T13:00:00Z,NA,3,52,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,7,0,30,"5 Adult Salmon, 30 PM",8075
2018-04-10T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T11:00:00Z,NA,3,66,8,2.4382810118866196,Snorkel Downstream,Observer,0,1,0,0,30,0,255,"9TSS, 2SACSUC, 244HH",3302
2018-05-01T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T10:30:00Z,NA,1,56,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,3,0,0,527,"12 TSS, 500 PM, 15 SACSUC (fungus)",7027
2018-05-15T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T09:30:00Z,NA,1,50,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,3,8,0,122,"120 PM, 2 TSS",8737
2018-05-30T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T13:36:00Z,NA,1,56,6,1.828710758914965,Snorkel Downstream,Observer,0,0,0,0,1,0,22,"10TSS, 12HH",9516
2018-06-11T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T11:20:00Z,NA,1,55,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,20,13,0,808,"5 adult trout, 2 sculpin, 1 LMB, 500 pm, 300 tss",9743
2018-06-27T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T10:45:00Z,NA,1,55,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,40,206,1,114,"104 PM, 10 tss, 1 adult trout",12067
2018-07-07T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T09:20:00Z,NA,3,55,9,2.7430661383724475,Snorkel Downstream,Observer,0,0,0,0,133,11,30,"26 SS, 15 HH",13008
2018-07-11T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T10:40:00Z,NA,1,54,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,16,25,2,0,2 adult trout,12994
2018-07-24T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T13:31:00Z,NA,1,57,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,1,32,1,0,1 adult trout,13044
2018-08-24T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T10:35:00Z,NA,1,54,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,45,1,0,1 RBT adult,9496
2018-09-04T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T13:04:00Z,NA,1,56,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,0,0,25,PKM,9005
2018-09-19T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T10:27:00Z,NA,1,54,10,3.047851264858275,Snorkel Downstream,Observer,0,1,0,10,26,0,80,80 HH,7621
2018-10-03T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T09:42:00Z,NA,2,54,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,12,0,0,NA,7269
2018-10-16T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T12:58:00Z,NA,1,55,10,3.047851264858275,Snorkel Downstream,Observer,0,12,0,0,68,0,220,220 Hardhead,7225
2018-10-30T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T14:00:00Z,NA,1,54,10,3.047851264858275,Snorkel Downstream,Observer,1,35,0,0,140,1,1105,"Adult RBT, FR salmon",6004
2019-07-11T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T13:30:00Z,NA,1,57,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,103,224,0,280,"270 HH, 10 PKM, 1 adult chisal carcass","NA"
2019-08-14T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T11:45:00Z,NA,1,54,10,3.047851264858275,Snorkel Downstream,Observer,48,1,0,0,867,0,1205,1000HH 30sacsuc 75TSS,11357
2019-09-17T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T11:15:00Z,NA,1,56,8,2.4382810118866196,Snorkel Downstream,Observer,19,0,0,0,124,0,150,150HH,8514
2019-10-22T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T11:00:00Z,NA,1,52,8,2.4382810118866196,Snorkel Downstream,Observer,0,9,0,0,2,0,0,"6 adult salmon, 1HH, 6 pikeminnow, 1TSB",8661
2019-11-12T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T13:30:00Z,NA,"NA","NA","NA",NA,Snorkel Downstream,Observer,0,0,0,0,0,0,0,"Shae had no flows @ top, didn’t snorkel",5000
2020-03-10T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T10:00:00Z,NA,1,49,10,3.047851264858275,Snorkel Downstream,Observer,0,120,115,100,2,0,160,160HH,5090
2020-04-21T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T10:10:00Z,NA,1,56,6,1.828710758914965,Snorkel Downstream,Observer,1,0,0,6,0,0,8,"6 HH, 2 TSS",7915
2020-05-05T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T11:00:00Z,NA,1,52.3,10,3.047851264858275,Snorkel Downstream,Observer,1,0,0,10,0,0,111,"100-CYP,1-TSS",10030
2020-05-27T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T10:00:00Z,NA,1,59,10,3.047851264858275,Snorkel Downstream,Observer,6,2,1,67,30,0,111,"11 tsb, 100 minnows",9043
2020-06-16T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T12:10:00Z,NA,1,54,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,78,0,158,"155MINNOWS, 3TSS",12230
2020-06-29T00:00:00Z,207,Shea Island,683,290,Baseline,1899-12-31T11:15:00Z,NA,1,54,8,2.4382810118866196,Snorkel Downstream,Observer,0,0,0,0,27,0,86,86-PKM,12800
2016-02-09T00:00:00Z,208,Wyndham,458,293.5,Control,1899-12-31T10:30:00Z,NA,1,49,6,1.828710758914965,Snorkel Downstream,Observer,0,49,0,449,0,0,0,NA,3170
2016-02-26T00:00:00Z,208,Wyndham,458,293.5,Control,1899-12-31T10:40:00Z,NA,1,51,4,1.2191405059433098,Snorkel Upstream,Observer,0,0,0,135,0,0,0,NA,3270
2016-04-12T00:00:00Z,208,Wyndham,458,293.5,Control,1899-12-31T10:00:00Z,NA,4,52,7,2.133495885400792,Snorkel Downstream,Observer,81,0,0,11,69,0,25,25 TSS,5040
2016-04-21T00:00:00Z,208,Wyndham,458,293.5,Control,1899-12-31T12:50:00Z,NA,2,58,6,1.828710758914965,Snorkel Downstream,Observer,0,0,0,20,20,0,4,4 Three spine stickleback,5040
